class,SPEED,HARD_DRIVE,RAM,SCREEN,CD,MULTI,FIRM,ADS,TREND
2489,50,250,8,15,0,0,0,176,30
2190,33,214,4,15,0,0,0,176,30
2599,33,240,4,15,0,0,0,176,30
3789,66,527,8,15,0,0,1,176,30
2699,33,345,16,15,0,0,0,176,30
2799,50,240,4,15,0,0,0,176,30
2499,50,170,4,14,0,0,0,176,30
2049,33,450,4,14,0,0,0,176,30
2575,66,250,8,15,0,0,0,176,30
2999,66,345,16,15,0,0,0,176,30
3495,66,500,8,14,0,0,0,176,30
2995,66,340,16,15,1,0,0,176,30
2275,66,250,8,14,0,0,0,176,30
2590,33,340,8,15,0,0,0,176,30
2975,66,250,8,17,0,0,0,176,30
1950,33,170,4,14,1,0,0,176,30
2599,50,450,8,14,0,0,0,176,30
1695,50,107,2,14,0,0,0,176,30
2455,33,250,8,17,0,0,0,176,30
1495,33,170,4,14,0,0,0,176,30
2290,25,340,8,15,0,0,0,176,30
3720,66,500,8,14,1,0,0,176,30
1795,66,107,2,14,0,0,0,176,30
2495,33,340,8,14,0,0,0,176,30
3565,66,540,8,17,0,0,0,176,30
2845,50,540,8,14,0,0,0,176,30
2025,33,250,8,15,0,0,0,176,30
3045,66,540,8,14,0,0,0,176,30
2299,50,230,4,14,0,0,0,176,30
2345,50,250,8,15,0,0,0,176,30
2390,66,214,4,15,0,0,0,176,30
2795,33,452,16,14,0,0,0,176,30
1390,25,107,2,14,0,0,0,176,30
1749,33,250,4,14,0,0,0,176,30
2690,50,340,8,15,0,0,0,176,30
1579,25,120,4,14,0,0,1,176,30
3098,33,345,16,15,1,0,0,176,30
1295,25,80,4,14,0,0,0,176,30
1945,50,250,4,14,0,0,0,176,30
2099,33,120,4,14,0,0,1,176,30
1999,33,245,8,14,0,0,0,176,30
3090,66,452,16,15,0,0,0,176,30
1890,25,214,4,15,0,0,0,176,30
1895,33,214,4,14,0,0,0,176,30
3398,66,345,16,15,1,0,0,176,30
1845,33,250,4,14,0,0,0,176,30
1795,25,214,4,14,0,0,0,176,30
2050,50,170,4,14,1,0,0,176,30
2495,25,452,16,14,0,0,0,176,30
2375,50,250,8,15,0,0,0,176,30
1690,33,107,2,15,0,0,0,249,29
3299,50,450,8,15,0,0,0,249,29
1995,66,107,2,14,0,0,0,249,29
1495,25,107,2,14,0,0,0,249,29
2999,66,345,16,15,0,0,0,249,29
3599,33,345,16,17,0,0,0,249,29
3295,66,545,8,14,0,0,0,249,29
3999,66,450,8,17,0,0,0,249,29
3025,33,1370,8,14,0,0,0,249,29
1890,25,214,4,15,0,0,0,249,29
2648,66,245,8,14,1,0,0,249,29
2295,66,214,4,14,0,0,0,249,29
2199,66,340,4,14,0,0,0,249,29
2090,66,107,2,14,0,0,0,249,29
2075,33,250,8,15,0,0,0,249,29
2744,33,452,16,14,0,0,0,249,29
2425,33,545,8,14,0,0,0,249,29
1749,33,230,4,14,0,0,0,249,29
1899,33,230,4,14,0,0,0,249,29
1520,25,170,4,14,1,0,0,249,29
1795,33,214,8,14,0,0,0,249,29
1879,50,210,4,15,0,0,0,249,29
1590,25,107,2,15,0,0,0,249,29
1890,33,107,2,14,0,0,0,249,29
1720,33,212,4,14,1,0,0,249,29
1845,33,250,8,15,0,0,0,249,29
2495,25,452,16,14,0,0,0,249,29
3099,66,450,16,15,1,0,0,249,29
2990,50,452,16,14,0,0,0,249,29
2144,66,107,2,14,0,0,0,249,29
1890,33,107,2,15,0,0,0,249,29
1975,33,250,8,14,0,0,0,249,29
1945,33,250,4,14,1,1,0,249,29
4248,66,345,16,17,1,0,0,249,29
2244,25,340,8,14,0,0,0,249,29
2044,33,107,2,14,0,0,0,249,29
1690,33,107,2,14,0,0,0,249,29
2844,66,340,8,14,0,0,0,249,29
1749,33,170,4,14,0,0,0,249,29
2395,33,340,8,17,0,0,0,249,29
1890,25,214,4,14,0,0,0,249,29
2694,25,452,16,14,1,0,0,249,29
2465,33,250,8,17,0,0,0,249,29
1999,33,245,8,14,0,0,0,249,29
1599,25,120,4,14,0,0,1,249,29
2745,66,250,8,17,0,0,0,249,29
1595,33,107,2,14,0,0,0,249,29
1999,33,120,4,14,0,0,1,249,29
1939,50,170,4,14,1,1,0,249,29
1590,25,107,2,14,0,0,0,249,29
1695,33,250,4,14,0,0,0,249,29
3048,33,345,16,15,1,0,0,249,29
1599,25,170,4,14,0,0,0,249,29
2144,50,107,2,14,0,0,0,249,29
2744,25,452,16,14,0,0,0,249,29
1399,25,170,4,14,0,0,0,249,29
2015,66,210,4,14,1,0,0,249,29
2799,66,450,8,15,1,0,0,249,29
2095,25,340,8,14,0,0,0,249,29
2544,66,214,4,14,0,0,0,249,29
3948,33,345,16,17,1,0,0,249,29
2690,33,452,16,15,0,0,0,249,29
2699,33,345,16,15,0,0,0,249,29
2490,33,340,8,14,0,0,0,249,29
2244,33,214,4,14,0,0,0,249,29
1399,33,130,4,14,0,0,0,249,29
2795,33,452,16,14,0,0,0,249,29
3595,50,452,8,14,0,0,0,249,29
2045,33,250,4,15,1,1,0,249,29
2290,50,214,4,15,0,0,0,249,29
3090,66,452,16,15,0,0,0,249,29
2644,33,340,8,14,0,0,0,249,29
2348,33,245,8,14,1,0,0,249,29
2120,33,212,8,14,1,0,0,249,29
2494,66,214,4,14,1,0,0,249,29
2394,33,340,8,14,1,0,0,249,29
1845,66,210,4,14,0,0,0,249,29
3044,50,452,16,14,0,0,0,249,29
2195,50,214,4,14,0,0,0,249,29
2995,66,340,16,15,1,0,0,249,29
1829,33,170,4,14,1,1,0,249,29
2845,66,340,8,17,1,0,0,249,29
1395,25,107,4,14,0,0,0,249,29
3495,33,452,8,14,0,0,0,249,29
2890,33,452,16,14,0,0,0,249,29
2344,33,214,4,14,0,0,0,249,29
2944,33,452,16,14,0,0,0,249,29
2290,33,340,8,15,0,0,0,249,29
2799,33,240,4,14,0,0,1,249,29
2895,50,452,16,14,0,0,0,249,29
2599,50,230,4,14,1,1,0,249,29
3499,66,450,8,17,0,0,0,249,29
1509,50,130,4,14,0,0,0,249,29
2399,50,340,8,14,1,0,0,249,29
2290,50,214,4,14,0,0,0,249,29
2544,33,340,8,14,0,0,0,249,29
2295,66,250,8,15,1,0,0,249,29
1579,25,120,4,14,0,0,1,249,29
2495,50,340,8,14,0,0,0,249,29
1944,33,107,2,14,0,0,0,249,29
1769,66,170,4,14,0,0,0,249,29
3094,50,452,16,14,1,0,0,249,29
1849,33,170,4,14,0,0,0,249,29
1744,25,107,2,14,0,0,0,249,29
2744,50,340,8,14,0,0,0,249,29
1848,33,130,4,14,1,0,0,249,29
1644,25,107,2,14,0,0,0,249,29
2344,50,214,4,14,0,0,0,249,29
2694,50,340,8,14,1,0,0,249,29
2495,66,340,8,14,1,0,0,249,29
2945,66,250,8,15,0,0,0,249,29
2395,50,340,8,15,0,0,0,249,29
2590,25,452,16,15,0,0,0,249,29
1795,33,107,2,14,0,0,0,249,29
1559,50,130,4,14,0,0,0,249,29
2444,50,214,4,14,0,0,0,249,29
1794,33,107,2,14,1,0,0,249,29
3348,66,345,16,15,1,0,0,249,29
2999,66,540,8,15,0,0,0,249,29
2294,33,214,4,14,1,0,0,249,29
2095,33,214,4,14,0,0,0,249,29
1995,33,212,8,15,0,0,0,249,29
1769,33,210,4,15,0,0,0,249,29
2059,66,170,4,14,1,1,0,249,29
2990,50,452,16,15,0,0,0,249,29
2290,33,340,8,14,0,0,0,249,29
1299,33,130,4,14,0,0,0,249,29
2399,50,250,8,15,0,0,0,249,29
3789,66,527,8,15,0,0,1,249,29
2325,66,250,8,15,0,0,0,249,29
3495,66,500,8,14,0,0,0,249,29
2644,25,452,16,14,0,0,0,249,29
2644,50,340,8,14,0,0,0,249,29
1694,25,107,2,14,1,0,0,249,29
1990,33,214,4,14,0,0,0,249,29
2225,66,250,4,14,1,1,0,249,29
1295,25,170,4,14,0,0,0,249,29
2144,33,214,4,14,0,0,0,249,29
1499,25,170,4,14,0,0,0,249,29
2294,25,340,8,14,1,0,0,249,29
3695,66,452,8,14,0,0,0,249,29
2099,33,120,4,14,0,0,1,249,29
2794,33,452,16,14,1,0,0,249,29
2590,50,340,8,15,0,0,0,249,29
1795,25,214,4,14,0,0,0,249,29
1539,33,170,4,14,0,0,0,249,29
2090,66,107,2,15,0,0,0,249,29
2344,25,340,8,14,0,0,0,249,29
2195,33,340,8,14,0,0,0,249,29
1879,50,170,4,14,0,0,0,249,29
1975,66,250,4,14,0,0,0,249,29
2390,66,214,4,15,0,0,0,249,29
3720,66,500,8,14,1,0,0,249,29
1895,50,107,2,14,0,0,0,249,29
1999,66,210,4,15,0,0,0,249,29
2595,66,340,8,14,0,0,0,249,29
2620,50,340,8,15,1,0,0,249,29
2344,33,340,8,14,0,0,0,249,29
1990,50,107,2,14,0,0,0,249,29
2094,50,107,2,14,1,0,0,249,29
1945,33,340,8,15,0,0,0,249,29
2190,33,214,4,15,0,0,0,249,29
2299,66,120,4,14,0,0,1,249,29
2444,33,340,8,14,0,0,0,249,29
2175,66,250,8,15,0,0,0,249,29
2044,33,214,4,14,0,0,0,249,29
2244,66,107,2,14,0,0,0,249,29
2125,66,250,8,15,0,0,0,249,29
2845,66,250,8,14,0,0,0,249,29
3899,66,345,16,17,0,0,0,249,29
1649,50,170,4,14,0,0,0,249,29
2595,66,340,8,15,1,0,0,249,29
3144,66,452,16,14,0,0,0,249,29
1999,33,230,4,14,0,0,0,249,29
2899,50,240,4,14,0,0,1,249,29
3090,66,452,16,14,0,0,0,249,29
2094,33,214,4,14,1,0,0,249,29
1895,33,214,4,14,0,0,0,249,29
2999,66,450,8,15,0,0,0,249,29
2994,33,452,16,14,1,0,0,249,29
1495,33,107,4,14,0,0,0,249,29
1395,25,170,4,15,0,0,0,249,29
2675,66,340,8,17,0,0,0,249,29
2394,50,214,4,14,1,0,0,249,29
2590,25,452,16,14,0,0,0,249,29
2690,33,452,16,14,0,0,0,249,29
1990,33,214,4,15,0,0,0,249,29
2190,25,340,8,15,0,0,0,249,29
3895,66,1370,8,14,0,0,0,249,29
2999,66,320,8,15,1,1,0,249,29
2890,33,452,16,15,0,0,0,249,29
1799,33,120,4,14,0,0,1,249,29
2794,66,340,8,14,1,0,0,249,29
1899,25,120,4,14,0,0,1,249,29
2190,33,214,4,14,0,0,0,249,29
1399,25,170,4,14,0,0,0,249,29
2844,33,452,16,14,0,0,0,249,29
1559,33,170,4,14,0,0,0,249,29
2995,66,452,16,14,0,0,0,249,29
2325,66,250,4,15,1,1,0,249,29
1599,66,130,4,14,0,0,0,249,29
2299,66,245,8,14,0,0,0,249,29
1865,33,250,4,14,1,0,0,249,29
1990,50,107,2,15,0,0,0,249,29
1994,33,107,2,14,1,0,0,249,29
2109,33,120,4,14,0,0,1,249,29
1948,66,130,4,14,1,0,0,249,29
1575,33,210,4,14,0,0,0,249,29
2690,66,340,8,14,0,0,0,249,29
1449,25,120,4,14,0,0,1,249,29
2690,66,340,8,15,0,0,0,249,29
1695,25,214,8,14,0,0,0,249,29
2145,66,250,4,14,1,0,0,249,29
2044,25,214,4,14,0,0,0,249,29
1895,33,250,8,15,0,0,0,249,29
2015,33,250,8,15,1,0,0,249,29
2490,33,340,8,15,0,0,0,249,29
1844,33,107,2,14,0,0,0,249,29
1049,33,80,2,14,0,0,0,249,29
2595,33,452,16,14,0,0,0,249,29
2390,66,214,4,14,0,0,0,249,29
1799,33,250,4,14,0,0,0,249,29
1744,33,107,2,14,0,0,0,249,29
2565,33,340,8,17,1,0,0,249,29
2744,66,340,8,14,0,0,0,249,29
2799,50,320,8,15,0,0,0,249,29
1994,25,214,4,14,1,0,0,249,29
1495,33,212,4,14,0,0,0,249,29
2045,33,250,8,15,0,0,0,249,29
3194,66,452,16,14,1,0,0,249,29
1499,33,130,4,14,0,0,0,249,29
2194,66,107,2,14,1,0,0,249,29
3609,66,527,4,15,0,0,1,249,29
2190,25,340,8,14,0,0,0,249,29
1745,33,210,4,14,1,0,0,249,29
2590,50,340,8,14,0,0,0,249,29
1639,66,130,4,14,0,0,0,249,29
2044,50,107,2,14,0,0,0,249,29
3244,66,452,16,14,0,0,0,249,29
3595,66,500,8,15,0,0,0,249,29
1595,33,212,4,15,0,0,0,249,29
2444,66,214,4,14,0,0,0,249,29
3144,50,452,16,14,0,0,0,249,29
2395,33,340,8,14,0,0,0,249,29
1944,25,214,4,14,0,0,0,249,29
2594,33,340,8,14,1,0,0,249,29
1895,33,212,8,14,0,0,0,249,29
3044,33,452,16,14,0,0,0,249,29
2225,66,340,8,15,0,0,0,249,29
1495,33,212,4,14,0,0,0,298,28
2799,50,320,8,15,0,0,0,298,28
1544,25,107,2,14,0,0,0,298,28
2344,33,426,8,14,0,0,0,298,28
2794,33,540,16,14,1,0,0,298,28
1399,25,170,4,14,0,0,0,298,28
2295,50,107,4,14,0,0,0,298,28
2195,66,214,4,14,0,0,0,298,28
2594,50,426,8,14,1,0,0,298,28
3299,50,450,8,15,0,0,0,298,28
2194,25,426,8,14,1,0,0,298,28
3499,66,450,8,17,0,0,0,298,28
2090,33,214,4,14,0,0,0,298,28
2695,66,340,4,14,0,0,0,298,28
2644,50,426,8,14,0,0,0,298,28
1695,25,214,4,14,0,0,0,298,28
2095,50,214,4,14,0,0,0,298,28
1594,25,107,2,14,1,0,0,298,28
1845,66,210,4,14,0,0,0,298,28
2044,50,107,2,14,0,0,0,298,28
4295,33,1100,16,14,0,0,0,298,28
2795,33,540,16,14,0,0,0,298,28
2045,33,250,8,15,0,0,0,298,28
2544,33,426,8,14,0,0,0,298,28
2399,50,340,8,14,1,0,0,298,28
2225,66,250,4,14,1,1,0,298,28
1470,25,214,4,14,0,0,0,298,28
1575,33,210,4,14,0,0,0,298,28
2394,66,214,4,14,1,0,0,298,28
1795,50,107,2,14,0,0,0,298,28
1599,50,170,4,14,0,0,0,298,28
1299,33,130,4,14,0,0,0,298,28
4494,33,1100,16,14,1,0,0,298,28
2744,33,540,16,14,0,0,0,298,28
2444,33,426,8,14,0,0,0,298,28
2090,25,426,8,15,0,0,0,298,28
2290,66,214,4,14,0,0,0,298,28
2469,50,340,8,17,0,0,0,298,28
1495,33,107,4,14,0,0,0,298,28
1994,33,214,4,14,1,0,0,298,28
1644,33,107,2,14,0,0,0,298,28
2325,66,250,8,15,0,0,0,298,28
3515,66,424,16,17,1,0,0,298,28
1544,33,107,4,14,0,0,0,298,28
1579,25,120,4,14,0,0,1,298,28
1509,50,130,4,14,0,0,0,298,28
2589,66,340,8,17,0,0,0,298,28
2090,25,426,8,14,0,0,0,298,28
2565,33,340,8,17,1,0,0,298,28
2494,50,107,4,14,1,0,0,298,28
1865,25,170,4,17,0,0,0,298,28
2175,66,250,8,15,0,0,0,298,28
2190,50,214,4,14,0,0,0,298,28
1444,25,107,4,14,0,0,0,298,28
2109,33,120,4,14,0,0,1,298,28
2395,50,426,8,14,0,0,0,298,28
1790,33,107,2,15,0,0,0,298,28
1795,25,107,4,14,1,1,0,298,28
1695,33,250,4,14,0,0,0,298,28
3144,66,540,16,14,0,0,0,298,28
1999,33,230,4,14,0,0,0,298,28
2494,33,426,8,14,1,0,0,298,28
1894,25,214,4,14,1,0,0,298,28
2894,66,340,4,14,1,0,0,298,28
2399,50,250,8,15,0,0,0,298,28
1590,33,107,2,15,0,0,0,298,28
1799,33,120,4,14,0,0,1,298,28
1999,33,245,8,14,0,0,0,298,28
3094,50,540,16,14,1,0,0,298,28
2899,50,240,4,14,0,0,1,298,28
1879,50,170,4,14,0,0,0,298,28
2744,25,540,16,14,0,0,0,298,28
2495,33,340,4,14,0,0,0,298,28
2594,66,107,4,14,1,0,0,298,28
2845,66,340,8,17,1,0,0,298,28
1799,33,170,4,14,1,1,0,298,28
2999,66,540,8,15,0,0,0,298,28
3495,50,452,8,14,0,0,0,298,28
3295,66,545,8,14,0,0,0,298,28
3099,66,450,16,15,1,0,0,298,28
1890,50,107,2,14,0,0,0,298,28
4594,50,1100,16,14,1,0,0,298,28
1819,50,210,4,15,0,0,0,298,28
1590,33,107,2,14,0,0,0,298,28
1899,25,120,4,14,0,0,1,298,28
2090,33,214,4,15,0,0,0,298,28
3395,33,452,8,14,0,0,0,298,28
3025,33,1370,8,14,0,0,0,298,28
1795,33,214,4,14,0,0,0,298,28
2590,25,540,16,14,0,0,0,298,28
2295,66,250,8,15,1,0,0,298,28
1999,33,120,4,14,0,0,1,298,28
1945,33,250,4,14,1,1,0,298,28
1844,25,214,4,14,0,0,0,298,28
2845,66,250,8,14,0,0,0,298,28
1599,25,120,4,14,0,0,1,298,28
1890,33,214,4,14,0,0,0,298,28
1295,25,170,4,14,0,0,0,298,28
2844,33,540,16,14,0,0,0,298,28
1944,33,214,4,14,0,0,0,298,28
1849,33,170,4,14,0,0,0,298,28
1994,33,214,8,14,1,0,0,298,28
2045,33,250,4,15,1,1,0,298,28
2390,33,426,8,15,0,0,0,298,28
1995,33,340,8,14,0,0,0,298,28
1490,25,107,2,15,0,0,0,298,28
3599,33,345,16,17,0,0,0,298,28
2344,50,214,4,14,0,0,0,298,28
2644,66,426,8,14,0,0,0,298,28
2544,50,426,8,14,0,0,0,298,28
1990,66,107,2,15,0,0,0,298,28
1695,25,214,8,14,0,0,0,298,28
2195,33,214,8,14,1,1,0,298,28
2190,50,214,4,15,0,0,0,298,28
2994,33,540,16,14,1,0,0,298,28
1544,50,130,4,14,0,0,0,298,28
2890,33,540,16,15,0,0,0,298,28
2995,66,424,16,15,1,0,0,298,28
2294,50,214,4,14,1,0,0,298,28
1559,33,170,4,14,0,0,0,298,28
3789,66,527,8,15,0,0,1,298,28
1895,33,107,4,14,1,1,0,298,28
1919,50,170,4,14,1,1,0,298,28
2144,25,426,8,14,0,0,0,298,28
2295,33,426,8,14,0,0,0,298,28
2595,50,340,4,14,0,0,0,298,28
2648,66,245,8,14,1,0,0,298,28
2590,66,426,8,15,0,0,0,298,28
1049,33,80,2,14,0,0,0,298,28
3495,66,500,16,14,0,0,0,298,28
1667,33,107,8,14,0,0,0,298,28
1744,33,107,2,14,0,0,0,298,28
2244,33,426,8,14,0,0,0,298,28
2295,50,340,8,15,0,0,0,298,28
1490,25,107,2,14,0,0,0,298,28
2595,33,540,16,14,0,0,0,298,28
2144,66,107,2,14,0,0,0,298,28
4495,66,1100,16,14,0,0,0,298,28
2444,66,214,4,14,0,0,0,298,28
2325,66,250,4,15,1,1,0,298,28
3895,66,1370,8,14,0,0,0,298,28
1975,33,250,8,14,0,0,0,298,28
1895,66,107,2,14,0,0,0,298,28
2299,66,245,8,14,0,0,0,298,28
2344,66,214,4,14,0,0,0,298,28
2999,66,320,8,15,1,1,0,298,28
2170,33,340,8,14,1,0,0,298,28
2190,33,426,8,15,0,0,0,298,28
2834,66,426,8,15,0,0,0,298,28
1944,25,214,4,14,0,0,0,298,28
1894,33,107,2,14,1,0,0,298,28
2099,33,120,4,14,0,0,1,298,28
2225,66,340,8,15,0,0,0,298,28
2299,66,120,4,14,0,0,1,298,28
2095,25,214,8,14,1,1,0,298,28
2644,25,540,16,14,0,0,0,298,28
3594,33,452,8,14,1,0,0,298,28
2995,66,540,16,14,0,0,0,298,28
2244,33,214,4,14,0,0,0,298,28
2990,50,540,16,15,0,0,0,298,28
1939,66,210,4,15,0,0,0,298,28
4694,66,1100,16,14,1,0,0,298,28
2039,66,170,4,14,1,1,0,298,28
1495,33,107,2,14,0,0,0,298,28
3334,66,540,16,15,0,0,0,298,28
3794,66,452,8,14,1,0,0,298,28
2999,66,345,16,15,0,0,0,298,28
2094,66,107,2,14,1,0,0,298,28
2694,25,540,16,14,1,0,0,298,28
1395,25,170,4,15,0,0,0,298,28
1948,66,130,4,14,1,0,0,298,28
3694,50,452,8,14,1,0,0,298,28
1567,25,107,8,14,0,0,0,298,28
2125,66,250,8,15,0,0,0,298,28
2745,66,250,8,17,0,0,0,298,28
1944,33,107,2,14,0,0,0,298,28
1499,33,130,4,14,0,0,0,298,28
2999,66,450,8,15,0,0,0,298,28
1594,25,107,4,14,1,0,0,298,28
1995,25,426,8,14,0,0,0,298,28
2095,33,212,4,17,0,0,0,298,28
2815,50,340,8,17,0,0,0,298,28
2495,66,426,8,14,0,0,0,298,28
3999,66,450,8,17,0,0,0,298,28
2690,33,540,16,15,0,0,0,298,28
3144,50,540,16,14,0,0,0,298,28
1449,25,120,4,14,0,0,1,298,28
1994,50,107,2,14,1,0,0,298,28
2495,25,540,16,14,0,0,0,298,28
3670,66,500,16,14,1,0,0,298,28
2794,50,340,4,14,1,0,0,298,28
1729,66,170,4,14,0,0,0,298,28
2690,33,540,16,14,0,0,0,298,28
4095,66,500,16,17,0,0,0,298,28
2590,25,540,16,15,0,0,0,298,28
2244,25,426,8,14,0,0,0,298,28
1799,33,250,4,14,0,0,0,298,28
2595,33,340,8,17,0,0,0,298,28
1599,66,130,4,14,0,0,0,298,28
2390,33,426,8,14,0,0,0,298,28
2675,66,340,8,17,0,0,0,298,28
2890,33,540,16,14,0,0,0,298,28
3090,66,540,16,15,0,0,0,298,28
1975,66,250,4,14,0,0,0,298,28
2944,33,540,16,14,0,0,0,298,28
1990,66,107,2,14,0,0,0,298,28
1895,33,250,8,15,0,0,0,298,28
2145,66,250,4,14,1,0,0,298,28
2694,33,340,4,14,1,0,0,298,28
1844,33,107,2,14,0,0,0,298,28
2990,50,540,16,14,0,0,0,298,28
2590,66,426,8,14,0,0,0,298,28
2015,66,210,4,14,1,0,0,298,28
1694,33,107,2,14,1,0,0,298,28
2395,33,212,8,17,0,0,0,298,28
4395,50,1100,16,14,0,0,0,298,28
3244,66,540,16,14,0,0,0,298,28
2945,66,250,8,15,0,0,0,298,28
2199,66,340,4,14,0,0,0,298,28
1890,50,107,2,15,0,0,0,298,28
2294,33,426,8,14,1,0,0,298,28
1745,33,210,4,14,1,0,0,298,28
2395,33,340,8,17,0,0,0,298,28
2395,66,107,4,14,0,0,0,298,28
1570,33,214,4,14,0,0,0,298,28
2699,33,345,16,15,0,0,0,298,28
1895,33,212,8,15,0,0,0,298,28
1709,33,210,4,15,0,0,0,298,28
2194,33,214,4,14,1,0,0,298,28
1395,25,107,4,14,0,0,0,298,28
1639,66,130,4,14,0,0,0,298,28
2095,33,426,8,14,0,0,0,298,28
2195,33,107,4,14,0,0,0,298,28
1790,25,214,4,14,0,0,0,298,28
3044,33,540,16,14,0,0,0,298,28
2599,50,230,4,14,1,1,0,298,28
1890,33,214,4,15,0,0,0,298,28
2490,50,426,8,15,0,0,0,298,28
1749,33,230,4,14,0,0,0,298,28
1499,33,170,4,14,0,0,0,298,28
3899,66,345,16,17,0,0,0,298,28
2470,50,340,8,15,1,0,0,298,28
3948,33,345,16,17,1,0,0,298,28
1499,25,170,4,14,0,0,0,298,28
1894,25,214,8,14,1,0,0,298,28
4248,66,345,16,17,1,0,0,298,28
3048,33,345,16,15,1,0,0,298,28
2044,33,214,4,14,0,0,0,298,28
3595,66,500,16,15,0,0,0,298,28
1644,25,107,2,14,0,0,0,298,28
1865,33,250,4,14,1,0,0,298,28
1795,33,212,8,14,0,0,0,298,28
2095,33,340,8,15,0,0,0,298,28
2694,66,426,8,14,1,0,0,298,28
1899,33,230,4,14,0,0,0,298,28
2425,33,545,8,14,0,0,0,298,28
2799,66,450,8,15,1,0,0,298,28
1795,33,214,8,14,0,0,0,298,28
2015,33,250,8,15,1,0,0,298,28
2895,50,540,16,14,0,0,0,298,28
1790,25,214,4,15,0,0,0,298,28
1694,33,107,4,14,1,0,0,298,28
1728,25,120,4,14,0,0,0,298,28
3609,66,527,4,15,0,0,1,298,28
2490,50,426,8,14,0,0,0,298,28
2075,33,250,8,15,0,0,0,298,28
2290,66,214,4,15,0,0,0,298,28
2799,33,240,4,14,0,0,1,298,28
2465,33,250,8,17,0,0,0,298,28
1790,33,107,2,14,0,0,0,298,28
3348,66,345,16,15,1,0,0,298,28
1399,33,130,4,14,0,0,0,298,28
1399,25,170,4,14,0,0,0,298,28
2044,66,107,2,14,0,0,0,298,28
3044,50,540,16,14,0,0,0,298,28
1595,33,212,4,15,0,0,0,298,28
1395,25,107,2,14,0,0,0,298,28
2348,33,245,8,14,1,0,0,298,28
1845,33,250,8,15,0,0,0,298,28
2394,33,107,4,14,1,0,0,298,28
1995,33,214,4,14,0,0,0,298,28
1945,33,340,8,15,0,0,0,298,28
1670,33,212,4,14,1,0,0,298,28
1470,25,170,4,14,1,0,0,298,28
1970,33,212,8,14,1,0,0,298,28
3595,66,452,8,14,0,0,0,298,28
2244,50,214,4,14,0,0,0,298,28
1599,25,170,4,14,0,0,0,298,28
3090,66,540,16,14,0,0,0,298,28
1749,33,170,4,14,0,0,0,298,28
2144,33,214,4,14,0,0,0,298,28
1944,50,107,2,14,0,0,0,298,28
2359,33,340,8,17,0,0,0,298,28
1848,33,130,4,14,1,0,0,298,28
2190,33,426,8,14,0,0,0,298,28
3194,66,540,16,14,1,0,0,298,28
1695,33,107,2,14,0,0,0,298,28
2744,66,426,8,14,0,0,0,298,28
2990,50,528,16,14,0,0,0,246,27
1895,66,107,2,14,0,0,0,246,27
2395,50,426,8,14,0,0,0,246,27
2294,33,426,8,14,1,0,0,246,27
2199,66,340,4,14,0,0,0,246,27
1890,33,212,4,14,1,1,0,246,27
3499,66,527,4,14,0,0,1,246,27
2399,33,340,8,15,0,0,0,246,27
3348,66,345,16,15,1,0,0,246,27
2295,50,340,8,15,0,0,0,246,27
2099,33,120,4,14,0,0,1,246,27
1944,33,107,2,14,0,0,0,246,27
2590,25,528,16,15,0,0,0,246,27
1699,33,212,4,14,0,0,0,246,27
2644,25,528,16,14,0,0,0,246,27
1995,33,214,4,14,0,0,0,246,27
3699,66,345,16,17,0,0,0,246,27
2295,33,426,8,14,0,0,0,246,27
1579,25,120,4,14,0,0,1,246,27
1795,33,214,4,14,0,0,0,246,27
2795,33,528,16,14,0,0,0,246,27
2090,33,214,4,15,0,0,0,246,27
1490,25,107,2,14,0,0,0,246,27
2499,50,340,8,15,0,0,0,246,27
2599,66,340,8,15,1,0,0,246,27
1999,66,170,4,14,1,1,0,246,27
1579,50,170,4,14,0,0,0,246,27
2594,50,426,8,14,1,0,0,246,27
1749,50,212,4,14,0,0,0,246,27
1499,33,170,4,14,0,0,0,246,27
1990,66,107,2,15,0,0,0,246,27
1894,25,120,4,14,1,0,1,246,27
1790,33,107,2,14,0,0,0,246,27
3599,66,527,4,15,0,0,1,246,27
2294,50,214,4,14,1,0,0,246,27
1899,25,120,4,14,0,0,1,246,27
1944,33,214,4,14,0,0,0,246,27
2590,66,426,8,14,0,0,0,246,27
1929,66,210,4,15,0,0,0,246,27
2995,66,540,16,14,0,0,0,246,27
2544,50,426,8,14,0,0,0,246,27
1495,33,212,4,14,0,0,0,246,27
1974,25,120,4,14,1,0,1,246,27
1809,50,210,4,15,0,0,0,246,27
1895,33,212,8,15,0,0,0,246,27
2244,33,426,8,14,0,0,0,246,27
2890,33,528,16,14,0,0,0,246,27
2690,33,528,16,14,0,0,0,246,27
2194,25,426,8,14,1,0,0,246,27
2395,33,212,8,17,0,0,0,246,27
1395,25,170,4,15,0,0,0,246,27
2199,50,230,8,15,0,0,0,246,27
1779,33,120,4,14,0,0,1,246,27
2190,33,426,8,14,0,0,0,246,27
2095,33,212,4,17,0,0,0,246,27
1490,25,107,2,15,0,0,0,246,27
1859,33,120,4,14,0,0,1,246,27
1994,50,107,2,14,1,0,0,246,27
1395,25,107,4,14,0,0,0,246,27
3094,50,528,16,14,1,0,0,246,27
1695,33,107,2,14,0,0,0,246,27
1469,33,170,4,14,0,0,0,246,27
2144,33,214,4,14,0,0,0,246,27
3789,66,527,8,15,0,0,1,246,27
2044,50,107,2,14,0,0,0,246,27
2798,66,340,8,15,1,0,0,246,27
